simulation_number,Q_raw_inf,C1_surface_area,C1_height,Q_int,Q_was,Q_ext,inf_S_O2,inf_S_N2,inf_S_NH4,inf_S_NO3,inf_S_PO4,inf_S_F,inf_S_A,inf_S_I,inf_S_ALK,inf_X_I,inf_X_S,inf_X_H,inf_X_PAO,inf_X_PP,inf_X_PHA,inf_X_AUT,inf_X_MeOH,inf_X_MeP,inf_COD,inf_BOD,inf_TN,inf_TKN,inf_TP,inf_TSS,inf_VSS
14,12631.249330112421,1767.2387793417367,7.924012780910738,18546.35420110516,574.1724743896742,1619.1877384540426,6.630725152708347,127.0180734079235,29.58101886087864,432.4106365124847,28.905796604812068,14.680017932831992,0.0005369397971245187,314.6013421089219,0.06403573621912098,1553.7531767499102,37.98347698888615,2544.2666220167525,620.5462653529272,198.7281685802308,0.04439338889343999,350.09794234444814,0.024727633934322202,110.2419104820794,5435.973773823369,2024.2687257739954,744.2162300269802,311.80559351449546,336.6371718444802,5108.443699322941,3792.4355544468954
15,14658.397648799952,1188.481589426994,7.990162935118278,2537.8942921136677,875.6906691519449,1807.6366736513705,0.20411827276889422,228.6023439336611,0.07931919193132596,212.53883379967738,0.1238784737764651,0.42735115900683984,0.06977511044831182,322.9487815360903,16.764638483786218,845.8275531102835,73.02544463509683,3903.235952170193,612.5683642800855,203.14845294466772,374.6736749994104,488.00159600679854,38.198955621493624,52.17406805130402,6620.778493007413,3095.3287065626214,585.9644440613448,373.42561026166743,323.256450788396,6161.885932987478,4747.283987403346
16,13992.872374374092,1439.615413395467,2.4035100555246567,7393.020333103961,864.6031889200326,3327.347273327675,7.395464650614665,91.99354955994816,29.871193777532625,284.4530501526667,63.74954696857838,368.38584988806485,0.12065961836313803,498.80449665367087,0.023538398190599923,928.0394800704962,33.65672303712059,1942.232370166732,757.6288352671064,249.1067092617317,256.49956843972336,987.8734116387214,0.0032330142164051405,87.7965064758525,5773.241394779999,2522.093480063033,608.4123461113519,323.9592959586852,417.9428897983513,5084.626991504371,3670.230767188141
17,13430.959036790775,1268.727246857573,3.132101225478242,31805.335191537706,644.820159431184,4482.601986532562,4.81288923851787,205.87908890218984,0.036690984376108224,185.33339320289107,152.4857237840608,0.45813694527721366,0.02006195715263347,764.4077099589286,282.2027904339214,784.797749551703,125.14645920064285,8099.844019906268,313.88566506312065,106.02625581387343,55.39255895613429,661.1845102326221,0.4156631064276946,107.8815667694905,10805.13687177185,5247.251672561449,848.9737124184154,663.6403192155243,471.27035705153,9333.21049278984,7743.630418961913
18,10618.68902163694,2434.5414577841398,2.4368998711815415,13038.815603705623,564.0621845520841,13473.502330055197,7.326270059320202,171.44692087898494,168.06520474324398,246.1858046734319,53.70372443330826,73.5074327620362,0.0016841637970407422,611.500400533025,0.036709668629861754,2039.7753479877842,49.52911996020889,3062.8160932968763,1537.6698145763767,495.54126401430614,3.9841290439135055,836.128618330401,0.010252916248964516,147.33164928605268,8214.912640654418,3164.3426730165797,845.9109249972871,599.7251203238552,709.8634897565229,8207.848040125222,5624.621231976793
19,16598.32178730859,2460.7368880560944,6.606922355431222,6073.040621449611,480.185697456164,7735.180169476563,0.013437798067014972,385.6656716746922,3.136785259058332,74.25609434575918,204.3949119396294,0.22060864774362632,0.027321863009697554,488.3744105848798,407.53551711792124,953.2514361609639,215.61265904403925,9218.492099308523,336.2854993578863,112.44444965897763,250.80626111237868,955.8896919813398,0.25084031713495464,86.72094241118184,12418.959988060764,6226.426894335343,845.7194874004219,771.4633930546628,556.5537822405526,10935.657794793866,9162.070920631972
20,9306.952223021965,1869.7213533061383,4.0559454252015,3176.2028744519716,734.5356745908183,3003.3988692741686,0.0041438780403016484,511.3246396850298,14.015246276002562,40.44867968388743,57.78966686930957,0.21360774635266738,0.010103160953489896,281.05577097901624,255.6056624276694,1232.4678219570335,162.51849733869992,6403.16723018543,829.2723885810473,276.8962809927559,0.08013480012650742,565.2196870174777,0.8186946801564873,79.9609289621605,9474.005241766137,4512.9278003293675,634.2671396396363,593.8184599557488,521.0130299614268,9037.99285815456,7030.0411538632525
21,8432.722906093126,2458.824265127454,5.629663126448885,48541.00198077407,417.98923745175085,17843.512772534075,5.88581145676394,71.5575919735766,107.07897704036661,545.9646895765472,139.98455641495312,17.801069476822768,0.003359279330990721,201.6860889589578,0.06302907135712878,2031.5275177956216,89.55319162745833,5830.072520398817,932.5475461036209,313.8440149410926,2.22449835656503,816.9505306381384,0.005441199496675328,121.72616956480884,9922.366322635331,4360.87913062128,1230.377179411659,684.412489835112,651.808192788773,9547.67847528133,7326.152318598343
22,5848.309977749783,1358.012352221909,5.125609001765778,233.7754487841758,322.74215797579086,17431.824552368034,7.520925583105704,23.324547426840994,156.6911389410511,260.1426344357335,0.06677923042399007,264.8660975634037,0.061161446031209175,462.4329944157473,0.03285881466564598,2300.4536900558505,35.25476960875166,2142.0791999355833,2047.5601572962116,641.7553994838978,438.40922035707825,794.0060784390796,27.443624615586394,233.9267842480609,8485.123369117737,3288.5531425493173,825.6785313302724,565.5358968945391,815.5433149877528,8830.018313080436,5688.4330262965905
23,11979.502625214023,1578.0887620552044,3.485219695413904,11862.868726624067,849.9128197929329,19772.8783523178,1.5031657994142609,537.9779163002815,0.2741494082797312,39.13271441308435,28.789273594064547,0.24204759457345448,0.0034091747480221616,367.6624510208255,119.32310584244023,1523.2642483636005,172.27523662828654,9436.024761570041,677.7883461890175,225.62474210897966,0.09663175203561827,500.65286314185477,2.149121927160737,105.24535765726817,12678.009995434983,6114.725221234439,823.459662154877,784.3269477417927,505.27581169999723,11659.79999478491,9432.283991949624
24,17580.49472593133,1099.6948207628457,2.721426263305913,488.0228561983485,395.16433787104876,9985.33732701307,0.07652003107860293,153.24334116283202,223.61968683541818,153.73740259599134,104.13658086848476,0.19253435753681608,0.01823645104797546,887.0312106821558,260.3529527390354,614.9106863825341,161.96721651471762,8462.215581874168,271.23115970643323,90.73670745481911,140.36382458310783,216.6631298765405,0.6407908115024341,113.86293434142661,10754.593580428242,5246.969765845602,1031.5177709591967,877.7803683632051,405.0306776677622,9128.728996280843,7613.646795396044
25,17846.093879567106,2501.4281418848127,4.447391233316369,8768.703779759378,815.6477049869204,8524.255155904902,3.4792609764175344,367.164515883806,63.631181991222505,238.67729808344313,62.32653994597938,0.5868310895216473,0.01759993009639957,368.95293643532347,0.850188024111077,1275.1866522906657,143.08094359718675,7151.92246706845,368.7064447274017,123.21085374456305,65.334182196586,1086.1253079987234,0.21954030650200354,137.62671168713754,10459.913365333954,4998.231254687586,939.7153805470256,701.0380824635824,400.12597217165444,9384.018355440476,7715.772386174983
26,12764.18662516561,1624.0376852286481,4.455213991772939,9843.831509023314,968.1117839954571,2727.8183184012705,7.391893531587482,157.73925722931637,0.014922736813945101,222.54360568023367,64.05584446546891,1.0959816888857807,0.0003129193447392963,154.27745413465786,104.9452821408515,948.504901777532,38.955327982553676,2079.328738413177,421.5746482875837,141.5020320383337,0.0744666374023037,513.7479629360683,1.231516747545839,138.63348835366472,4157.559794777205,1731.6432423997478,455.6880880384916,233.14448235825796,304.20818118877514,4050.0562567437532,3007.3640745275925
27,17539.230488621946,1740.1275931598339,2.647366004499272,4526.713734387462,520.1523116677915,6186.77651619524,0.08842006263881921,331.1506739370634,126.91302001561111,195.1426058831656,73.84168560399078,0.2214962181191126,0.0027820862134915287,994.1116972825914,22.284361291072802,1354.6924513556482,158.24379827487846,6865.038392909455,723.8812300775446,241.54184747268835,0.21637427801450457,631.6362051363983,0.38819422542560517,60.02748675190184,10728.044427618865,4750.157672726587,940.8658966848922,745.7232908017266,507.25431282888974,9372.756219116878,7437.632602547909
28,4720.663524853011,1315.7168190011957,5.8237162972843715,4580.715311321337,247.4053815344571,15998.955107634283,0.41320480275541954,226.25569458945606,0.21118142463367495,236.91630988818667,86.26791952027912,0.22738933205834524,0.0013771087128919312,522.8970177623614,85.6275024031857,2209.802883076184,126.65024229644581,7371.857167967554,763.4383179827277,256.3699935532346,0.26350287623514057,282.7951412219725,0.7112431945766018,109.09002891808575,11277.933039624251,4843.794937077548,880.8916944258451,643.9753845376586,556.7707875753199,10265.41193961047,8125.451424370291
29,13719.726852405465,2799.307860294159,4.208343055032243,23146.59631768412,786.620242517571,16527.97634198003,0.003796410978800359,363.94966386811353,204.24712598568587,0.0020188300730936987,207.96743380259133,0.5602834935967815,86.82812918918664,547.7775120112879,297.66525803386827,1060.6590526153566,294.76036663205576,7203.709933540631,312.3865408181197,0.654170790466137,1039.456158966771,887.192457228352,0.3548797764144963,125.40417763726516,11433.330434495358,5598.0083847901105,830.9775493693664,830.9755305392932,416.00193922387183,9328.17977665412,8112.293533806565
30,9466.047162479197,1312.345521149075,3.8815864670549516,18476.900919486554,813.5559220707256,1449.6239700417905,0.489715609725631,385.0895850399668,0.04493945480720304,44.836470684244986,93.49222680026529,0.5393847720324828,0.012347471872368447,670.6684444086903,116.42663683391551,881.7893806879993,88.12245452066549,3851.8342132406133,450.4651060790723,151.08367429580335,3.890086409555322,785.5602531744586,0.5381972045313012,88.2114643263752,6732.881670764959,2936.743566644512,428.9151319954767,384.07866131123177,374.1539470005963,5884.8480319210075,4626.397565964765
31,10078.208159101849,2611.912395215702,6.1371847040379075,11550.485753813242,404.8420178891668,18825.723363946698,5.683639615638515,73.48032000088301,101.61892894905091,372.2223493609696,57.73577368186891,8.296361224050104,0.001037240565086727,306.9670165158843,0.07572988504403706,2357.452108529171,76.45525310392028,4947.3426607603205,1184.0430904922505,377.8533512846688,0.7955566186201135,609.6353003154892,0.02753572213720147,190.76909681124113,9490.98838480027,3870.482049239222,999.2385652164053,627.0162158554358,634.0105978349534,9302.255261607901,6871.121140757195
