simulation_number,Raw influent flow,Final effluent flow,Wastage flow,Total cycle flow,External recycle flow,Split internal ratio,Internal recycle flow
1114,18421.902171111975,18142.536499116057,279.3656719959178,42887.772810413255,6133.1223198830385,0.42745862424114456,18332.74839432596
1115,14563.702169182847,13788.529731188519,775.1724379943329,32893.75865631065,5257.217142779645,0.3974261352687921,13072.839398936921
1116,2951.551881218191,2811.259724701689,140.29215651649875,18061.74429233913,13682.739008638078,0.07903186964893866,1427.4534220945568
1117,11411.103454991115,10793.091525893975,618.0119290971292,32507.02974814917,12329.270369653974,0.26968492735052946,8766.655968015039
1118,13112.618057861251,12535.115981472547,577.502076388696,36527.331929195396,19144.002342649444,0.11691824558909425,4270.711570048174
1119,10374.048920091054,10162.527682123864,211.52123796719138,16194.844307308333,1519.277003519181,0.26561035835039015,4301.518405750213
1120,2627.0488570230177,2318.563512076702,308.48534494631343,13378.880127621462,10474.046673906716,0.020762919423809367,277.78461035428325
1121,12962.890887421063,12894.141574646368,68.74931277467797,27187.086833751997,5354.8568322514675,0.32623352386014076,8869.33915443036
1122,2312.882161602239,1690.4516082799428,622.4305533222962,4101.436074483035,1719.1475891316313,0.016922445355764426,69.40632792120113
1123,5603.920264222961,5403.245643418076,200.67462080488406,40746.96906660921,19731.823189458948,0.3782177179480879,15411.225678459825
1124,14159.298952702107,13533.20613480773,626.0928178943782,30564.794522446235,11604.83491865902,0.1570650402417848,4800.660687345075
1125,12379.499659003397,12235.020952162722,144.47870684067,40394.57968860324,15659.971773018426,0.3058605484255556,12355.108314775161
1126,10394.646859821776,9996.544630240704,398.1022295810619,20152.290916735357,7814.6032510464365,0.09641786306319389,1943.0408281698105
1127,5358.04332033077,5137.050247021338,220.99307330942895,11487.736007026291,2690.4827916866534,0.2993810011296451,3439.209911405418
1128,13957.089236632104,13685.754488451068,271.3347481810211,40165.57644292917,9384.044650074284,0.418877160154642,16824.44262533995
1129,1672.6762165024843,1466.194270013094,206.48194648938914,15707.776169208613,12606.416487519082,0.09095389859803443,1428.6834824664506
1130,8326.323844170158,7853.476335887617,472.8475082825313,23461.947288438176,3441.5281652109047,0.49842816364529974,11694.095325833947
1131,17988.93343214237,17744.0600710667,244.87336107565827,40616.04191981908,8071.197223444925,0.3583783799904219,14555.911327533948
1132,14168.005011340081,14059.837898077025,108.16711326304353,27007.68391866115,7552.898147519069,0.19575098711654965,5286.780793383241
1133,14508.876365365859,13935.080570137741,573.7957952281045,24322.64679084261,1611.4744319462316,0.3372287600271077,8202.296030228918
1134,16293.295794410562,15988.127151307426,305.16864310311445,28052.34454413655,4098.26411369487,0.27308892673944807,7660.7846746222785
1135,8156.821381911259,7682.896657640751,473.9247242705047,21810.069073104158,11601.19357090594,0.09408746644583493,2052.0541443622096
1136,19157.08567016388,18561.45948578246,595.626184381407,40585.077211946125,11156.251694759021,0.25309154480516377,10271.739901360625
1137,2059.072196168977,1746.2824213053882,312.7897748635875,20393.01945871468,12728.580306721484,0.27486694589612914,5605.366983947357
1138,18565.082233638954,17989.2164535997,575.8657800392439,43034.988268094785,10282.22558854627,0.32967780543030817,14187.68051011
1139,2885.9225895642185,2403.7102836272834,482.21230593693235,14837.90661289152,6432.403188490791,0.3719918849522127,5519.580858463443
1140,13021.38685457481,12435.401161042144,585.9856935326601,51222.0346857509,17525.294612275182,0.4036417802800495,20675.35330479228
1141,19171.00385252707,18747.56375201034,423.4401005167161,41384.46408091445,16696.758746183586,0.1333036840298828,5516.70152995346
1142,13511.762997860125,13255.928559779437,255.83443808068134,37938.81792842586,13408.48314563345,0.29043002456371686,11018.57183839962
1143,19128.06677827504,18815.414233089352,312.65254518567883,40935.85529462779,15666.0972550194,0.1500320747683318,6141.691309494998
1144,16395.58078942124,16003.30658817373,392.2742012475036,57028.39003196485,17256.720293173916,0.40990266415193566,23376.089046012043
1145,11150.631837708623,11057.714543177382,92.9172945312433,26788.845589496523,4780.480597114418,0.4053079907899977,10857.733199720065
1146,19411.365377053982,18729.20794238231,682.1574346716545,47300.25268588134,19883.822065545402,0.1692393768748648,8005.0653002180325
1147,9046.994488101434,8815.563865002252,231.43062309917087,54459.53543835416,19915.845416791577,0.4681768836750699,25496.695635862743
1148,1748.7274789127391,1305.8926381861088,442.83484072662765,26186.558451576784,13190.474408498687,0.4295087730275864,11247.356610067125
1149,2532.0059533740373,2057.5093737941074,474.4965795799295,14330.912782994363,8568.913184597319,0.2253864571129594,3229.9936635237336
1150,16352.20928300388,16042.895727378476,309.31355562540244,24746.660731168315,3251.5379830624643,0.2078225238434352,5142.913496340749
1151,14770.34567389232,14101.487672882437,668.858001009876,33983.13432205174,17346.944107526815,0.05490501720451907,1865.8445765899733
1152,3689.2212418633294,2951.24472756842,737.9765142949077,22554.117028296896,18748.328701581075,0.005168329456673504,116.56710752378098
1153,18799.59037125255,18229.441957921965,570.1484133305896,24785.912855473172,1795.3860207909238,0.16908542011960542,4190.936493259374
1154,10016.09238087883,9853.50984766957,162.58253320925462,15504.360668860232,3781.269375514312,0.11009798884515609,1706.9989298896376
1155,18464.38923694419,17879.787923757172,584.6013131870216,42982.540466847044,7386.888259620169,0.39856329633374693,17131.263041749127
1156,18164.36607794115,17485.605284286612,678.760793654517,44867.638951722845,4511.667414461912,0.494601588643106,22191.60554809654
1157,5503.795466363208,5266.937636137736,236.85783022546684,30114.319071936232,11275.775453064352,0.4428042404269318,13334.748206554867
1158,15644.678144456891,14887.630669276361,757.0474751805277,21685.759501570028,5853.299978069334,0.008659203322621267,187.78140091898246
1159,4951.323374147432,4201.620219685645,749.703154461783,8693.265356976615,2997.906697798941,0.08558755118712635,744.0352945371839
1160,7414.065195261137,7051.55829200609,362.50690325503797,36506.64739210829,17176.21383964245,0.3264163993401194,11916.368411402345
1161,17812.40347330632,17646.259783241425,166.14369006488047,40198.12840431391,16095.751922168407,0.15647427625914773,6289.973056494071
1162,10090.41318183447,10025.060092187636,65.35308964682653,33716.67826030502,8459.270033167537,0.44983657529739357,15166.995106587847
1163,1126.7192872340468,987.286464520562,139.43282271348394,9722.132806592932,7212.760378624977,0.14221706059378386,1382.6531520679328
1164,15579.263540679603,15198.22351501729,381.0400256623051,23972.14454508501,4907.709375001714,0.14538422487905434,3485.1716574538896
1165,4611.773687425368,4404.2808906518185,207.49279677354656,14538.336448347081,8484.948504793369,0.0991595067144414,1441.6142722669792
1166,11778.337234409808,11464.996651481986,313.3405829278217,49589.25810720579,18099.40084003508,0.39749576490409094,19711.520115066138
1167,9477.167612982837,8807.678582181874,669.4890308009634,14608.649397497897,3850.642063103529,0.08767680715505138,1280.8397374241122
1168,4464.311762661688,4391.947718933106,72.36404372857817,21511.417758959407,15913.973635370492,0.0526758577763522,1133.1323836347824
1169,9941.689219626056,9322.417391525461,619.2718281005873,19040.923376198138,8233.07458949024,0.04548936881944998,866.1595870302015
1170,9579.644517751316,9188.23191980652,391.4125979447874,28369.87316544751,16093.723191971321,0.09504820371840417,2696.505487074464
1171,7007.563720455931,6908.904275552244,98.65944490367914,19384.91301823324,6207.525879944445,0.3182796554936568,6169.823446268151
1172,9931.317967267523,9392.375352104626,538.9426151628966,27700.49096349046,7447.236256448218,0.3726264917498983,10321.93678392783
1173,8047.689624989625,7673.406344189372,374.2832808002474,27657.011577876772,6539.349480127461,0.47257356289612823,13069.972525197341
1174,15056.095593855995,14683.419239058994,372.67635479699425,38955.92614439276,11972.325490978865,0.3061794771430597,11927.505115704871
1175,10323.06361052457,9667.884479295903,655.1791312286637,27258.108255033698,15752.533837588839,0.043381984659923045,1182.5108354145302
1176,10964.712011394768,10676.996611169303,287.71540022547333,44873.02582008493,17061.62471740311,0.37543020173646485,16846.689163133346
1177,15535.76820774308,15276.848432756578,258.9197749864891,49265.23633931827,19812.580326017873,0.28248901028240014,13916.887874218606
1178,8442.459711289932,7808.701958712843,633.757752577086,28708.126049060473,17885.67646218287,0.08290300454402821,2379.989906890928
1179,6665.14301616575,6167.829172245945,497.313843919802,16252.490002134175,9082.18642690105,0.031082041905796054,505.1605758412312
1180,4153.516818254875,3600.174702715511,553.3421155393665,13422.93178872363,5816.590875504174,0.2572332306186769,3452.824113036115
1181,18013.282848628285,17364.7988480482,648.4840005800781,49696.197130533874,13111.549567789776,0.37369790519447144,18571.364793464418
1182,1752.1497376667837,1618.5208956489037,133.6288420178799,25250.356108647855,19106.602972063723,0.17392243520334538,4391.603429483914
1183,13167.81418350016,13025.286068901547,142.5281145986007,36614.1006975797,18852.356553631973,0.1254688742734938,4593.930002314686
1184,16946.229790002042,16511.97073107731,434.25905892473907,63438.30338714518,16747.55889640521,0.4688731125524317,29744.51482017889
1185,19837.887052192968,19387.156079137763,450.73097305520025,42230.12367874714,14738.054951756267,0.18124933223627054,7654.181726376646
1186,19413.350220558965,19099.229686388837,314.12053417011913,36723.24455610927,1940.500463290689,0.41851949888305845,15369.393935414346
1187,17651.701344445846,17019.340078151134,632.3612662946964,30055.847451029764,4091.845981300375,0.27656182940383517,8312.300166829378
1188,14152.404893008848,13913.436198561594,238.9686944472404,31084.274344330555,15164.639134268617,0.05685287449728377,1767.230350011121
1189,14480.140783485305,14404.962638793562,75.17814469172478,32559.79535056012,16985.2388326794,0.033612489119541844,1094.415768087692
1190,17220.992444183972,16632.065272867585,588.9271713163687,20497.945029537874,3252.2651164472054,0.0012043885067048454,24.68748942936037
1191,17643.914704983028,17354.717454197285,289.197250785734,30647.314518926116,5674.777557736777,0.23912771483869705,7328.622296485488
1192,4120.658626518696,3646.260504975952,474.3981215427451,15046.840081346336,7017.958906299602,0.2597370971211375,3908.2225688543863
1193,14824.508638086649,14306.96741238244,517.5412257042093,25748.35568712725,9357.582710762204,0.06082968493439744,1566.264365694462
1194,3745.3086376377883,3153.040277156388,592.268360481397,16486.027626833424,6881.860652647976,0.3553832667062584,5858.858362122588
1195,10226.10319824106,9570.339609572713,655.7635886683449,25515.697397946642,10535.36698249606,0.18632558493611112,4754.227248568124
1196,3501.2681048762042,3149.6619320242025,351.6061728520034,33619.71034764195,19081.709290343224,0.3282816202732793,11036.733002472829
1197,13082.095446938478,12607.106671254867,474.988775683609,30785.937753417355,12550.814186093714,0.1673825300513737,5153.02815736005
1198,19216.903061445475,18587.624624048167,629.278437397308,31047.34316567061,5894.207794892429,0.19119936635814322,5936.232347719595
1199,13145.639374974024,12472.697295224436,672.942079749579,47366.89433409157,17372.304222034174,0.3557115369568044,16848.95081060152
1200,2857.66287492594,2728.210794399735,129.45208052620194,33579.97608164698,16544.151805520225,0.4222207127339145,14178.161459319843
1201,15554.47889361404,15161.880503935727,392.59838967830353,28695.11371727466,3716.1910004933493,0.3284337516386563,9424.44386589591
1202,8798.99729837721,8320.431600981365,478.5656973958404,22935.353416324357,13565.697301803368,0.024881187951216133,570.6588396643527
1203,10654.524290774278,9962.108391679016,692.4158990952567,29048.282805540865,7434.557251149407,0.37727535792838773,10959.20131026425
1204,8038.921992962745,7971.879323509311,67.04266945342752,54727.80911815998,19857.537259238223,0.49026903055367416,26831.34997332506
1205,8482.642551031618,7877.436255970054,605.2062950615581,30998.077594668834,16464.663958372905,0.19519826988571132,6050.771123780725
1206,4030.3989770158128,3900.8436686394734,129.5553083763377,15304.440902477785,9471.20152073585,0.11779851557587329,1802.8404220741306
1207,16613.169865553005,16023.973945763923,589.1959197890803,34643.74188034877,13581.07060597352,0.12843593682326532,4449.5014485711745
1208,14368.621661136236,14254.305790768794,114.31587036742255,39908.82171628813,9528.650962579775,0.4012032539148127,16011.549159220458
1209,4853.672597370498,4512.200082082567,341.47251528792697,15835.989072181894,4082.210346279484,0.4357230933234787,6900.10615659612
1210,17420.016744549615,17034.577362410648,385.4393821389495,23572.52589804119,4938.202000000235,0.051513663928767606,1214.3071783441223
1211,3459.30064842957,3302.216936507946,157.08371192162633,15750.739680741264,5376.504576032673,0.43902284033585964,6914.934484356351
1212,17173.97373454788,16521.291659219743,652.6820753281393,52140.71194657142,19489.054112905626,0.29684451119728883,15477.684173270383
1213,18262.62441035993,17735.897086633944,526.7273237259983,40038.03748697645,19470.3485850656,0.0575718660620852,2305.064534034833
1214,4037.216804954889,3713.4799859053164,323.7368190495714,5574.657437096852,1256.356187142656,0.05042183376210235,281.0844508699748
1215,3388.851316598887,2981.786821521213,407.06449507767064,17017.016581772215,5619.852381760215,0.47060616424433865,8008.312915557452
1216,13996.830880947444,13515.451063346973,481.37981760046404,22502.540641361975,3137.493292313605,0.23856046195673275,5368.216497653551
1217,13760.042033223099,13184.98568102749,575.0563521956003,29197.87236196122,6348.1680134597655,0.31131248988944066,9089.662357674748
1218,19089.393531347298,18923.97213480657,165.42139654071303,48958.81496155313,9003.023868053924,0.42620307757646686,20866.397647476173
1219,18786.060742096426,18593.337904432217,192.72283766420216,55968.475207877986,15993.647550115982,0.378583959861954,21188.767005731585
1220,19313.257198031148,18549.828441670135,763.4287563609911,39493.274712917184,15703.98303880333,0.11333662625125357,4476.034520624152
1221,15008.43895619397,14332.995721181205,675.4432350127395,40413.91652027008,15853.042347043662,0.23636499700926605,9552.435269955522
1222,12401.867202474306,11809.618849544542,592.24835292976,22925.333843361783,5271.818226433113,0.229076203350485,5251.648444191852
1223,10638.167839416012,10513.330021729476,124.83781768652554,33970.89345162846,11315.384875751133,0.35375403910244024,12017.340789027816
1224,5789.5210766398495,5434.69226836631,354.828808273537,11276.768621515845,5122.170023305471,0.03237430376559569,365.0775332245837
1225,18777.05028134564,18121.352376897863,655.6979044477697,39307.843154286886,7508.472398325126,0.3312906399572768,13022.320533397771
1226,4322.141777439365,4048.244328597882,273.89744884148286,25038.382004733518,11346.950520358647,0.3741970918968573,9369.289746945517
1227,14754.128076513982,14559.37533920549,194.75273730848835,30180.361213046745,8773.26603797486,0.22044027511049918,6652.967137272528
1228,14432.714542551392,14292.152298403853,140.56224414753444,24507.119320867732,7533.4930379126345,0.10368055631684325,2540.9117677456516
1229,19986.30143247727,19694.956802521396,291.3446299558568,45082.638666891726,9317.633593958804,0.349995123447067,15778.703709813024
1230,10483.720915326707,10128.19696643302,355.5239488936885,28665.558801447598,16948.771445817627,0.04301560899299661,1233.0664702573135
1231,19910.101740152408,19260.67838409459,649.4233560578092,61791.41402626344,11220.051843999707,0.4962058400358124,30661.260564763405
1232,3363.579373317123,2996.0455666907396,367.5338066263796,31263.692050220252,17743.136043485087,0.3248809081271058,10156.976679726446
1233,14128.814921012357,13944.350262941633,184.46465807072565,16793.5947866359,2639.093881576351,0.001529511767261571,25.68600086650754
1234,7774.436465087945,7228.5593394392135,545.8771256487314,22125.100114949582,12197.346033597118,0.097324650609588,2153.317640775107
1235,18035.943934684463,17728.597616132178,307.3463185522701,31829.49531916939,4447.235032420996,0.2936369643996392,9346.316397125023
1236,2474.4188704137123,1857.3785103585838,617.0403600551293,6900.016115103062,2549.5092356966575,0.27189617887793655,1876.088018469383
1237,3841.8341093846075,3552.8127605031605,289.0213488814415,10833.287040015215,5254.353188534245,0.16034835470649633,1737.0997549984825
1238,8872.741007040575,8771.89437885538,100.84662818518525,49638.98149310324,18686.86276680547,0.44479917002253255,22079.377808664427
1239,18793.831214586353,18074.533564619476,719.2976499668723,32479.33728693377,12246.835310634277,0.04429495532752886,1438.670795697824
1240,10979.185077322823,10649.635092873908,329.5499844489061,27959.5595980641,3687.362130907844,0.4754371173540727,13293.0124431341
1241,9390.683168088035,8710.623311669491,680.0598564185386,53593.05079771821,18819.752692562677,0.47361765402131656,25382.615038881413
1242,17774.98047186044,17423.791484246074,351.1889876143606,38601.98337022954,19340.835796147196,0.03849976117988896,1486.1671423695577
1243,19863.58757228231,19356.17882908022,507.40874320207104,42990.98938186661,4443.893849349786,0.4345912543968135,18683.50803626974
1244,2081.6054270001714,1346.6771130530556,734.9283139471158,12341.893859115293,9016.209363225971,0.1008013110007594,1244.0790826145844
1245,11513.558073980132,10985.856416292976,527.7016576871472,22117.65691816446,9511.285871061671,0.04940907616406798,1092.8129963899269
1246,5687.95966688849,5423.9680905861305,263.99157630235635,27460.385977127782,18437.156243987527,0.12145750961003066,3335.2700975085145
1247,19685.69481586218,18934.293549545488,751.4012663166895,47420.766545327104,6487.031905912867,0.44807457615985385,21248.03990947083
1248,18204.420480151657,17466.32905785125,738.0914223004008,55059.46747120377,9571.436633848067,0.49552986371567986,27283.610466347214
1249,18233.16858836802,17747.17645390203,485.9921344659772,25667.254180202883,4368.56014278355,0.11943332361133513,3065.5254781998733
1250,2000.017700652736,1270.2988690194163,729.7188316333193,15420.449220261207,11207.546346038132,0.14350328952046598,2212.885191574435
1251,5250.933762232602,4859.232520486311,391.7012417462891,12409.755495428433,3239.6471240424967,0.31581400802029136,3919.174627291318
1252,17751.783628896606,17196.74988215414,555.033746742453,24862.360884311576,6039.379514958072,0.04308511851725205,1071.1977664386832
1253,9817.043850618335,9435.895451223001,381.1483993953277,21272.039148066568,7335.594090681066,0.1936533305230223,4119.401233147924
1254,12264.801560197588,12170.347169735624,94.45439046196455,26165.215710489516,2957.195871056996,0.41823535591999966,10943.218324210531
1255,3615.296590470329,3228.19978041025,387.0968100600812,19536.03146756148,11084.668832641335,0.24754598046260679,4836.066070412904
1256,7965.700604199559,7231.063107335687,734.6374968638679,21285.44392912356,5304.413105686501,0.3765639216740066,8015.330253379641
1257,9597.222350595872,8849.860650700786,747.3616998950797,20670.63220142229,9918.723859183046,0.05586118513755722,1154.6860135370066
1258,7565.714776224648,6862.20874170754,703.5060345170999,30759.692730234416,17342.066030598908,0.19024611219274545,5851.911961397331
1259,1246.8425219889405,1179.261363231777,67.58115875716223,17309.966909773222,9604.4153454929,0.3731208206963559,6458.709069904304
1260,7032.264982297669,6730.991134352117,301.27384794554695,42102.84983323316,18459.484542227245,0.3945362467530501,16611.100378246414
1261,3983.0920153516913,3199.9418359919873,783.1501793597016,20060.71970147771,14237.011228280506,0.09175226538710096,1840.616479932785
1262,4089.805800309489,3318.953996338049,770.8518039714389,24840.424666696068,16904.734310221185,0.1548236244995463,3845.884585556212
1263,8845.089787097335,8676.876655403315,168.21313169402234,30820.362891598896,10482.589646380464,0.37289254280890266,11492.683507267951
1264,19334.038210118986,19172.45034920439,161.5878609145958,47401.94669865176,16408.061756300915,0.24597822645890272,11659.846795097337
1265,8508.258185336945,8149.104509301773,359.15367603516654,28909.64196701196,17927.406572971482,0.08557619774178338,2473.977240318678
1266,2623.7234778367383,2425.9842156242867,197.7392622124553,19458.455324249982,9643.457925217333,0.36957064786598376,7191.273952061318
1267,4692.301558722851,4570.287341648341,122.01421707450936,13233.400186883218,7662.422081571271,0.06639839704186001,878.6765607636646
1268,9413.750584712834,9289.69341823656,124.05716647626919,30619.747709296826,16185.54008438676,0.1639614120430083,5020.457076822028
1269,2849.4948937684526,2159.3941057900547,690.100787978397,14873.358464883737,6050.251003634335,0.40163172268443026,5973.612592337477
1270,11523.911847276542,11034.009562502826,489.9022847737076,34791.376204487926,17297.773027122636,0.17158537592169343,5969.691372086279
1271,18399.53752068642,18210.059033807418,189.47848687898016,58163.49994550489,19656.52253904926,0.3457054675659471,20107.439974664172
1272,19905.154867291727,19733.08257342533,172.07229386639088,31224.226833730336,2485.780708583135,0.28289863944805305,8833.291301397747
1273,17370.518992457502,16721.08773922775,649.4312532297665,40581.89678439732,4233.891459386287,0.46763428712952076,18977.486408782886
1274,7026.542980422271,6492.224955838622,534.3180245836479,16719.902068107975,3356.9139019450868,0.3789762150908071,6336.445212663743
1275,9975.590695409403,9314.86156692616,660.7291284832389,30717.12850915524,17219.821722074998,0.11464991336473135,3521.7161263657317
1276,13656.49919510322,13147.066439173464,509.432755929736,38497.330806997736,12606.377207326866,0.3178000704620565,12234.454460998793
1277,7716.665284940995,7500.157224258477,216.50806068251197,30651.137172289516,16964.36273620191,0.19477610726936057,5970.10918921197
1278,9479.383947242975,9051.905692516468,427.47825472650305,25580.01945675507,12543.413941832856,0.13906250537741022,3557.221597391058
1279,1669.1962154545977,1347.7263785538546,321.4698369007424,22513.194859561267,15267.545243907442,0.24769711529166305,5576.453430124931
1280,1159.251778767907,930.7175670761751,228.53421169173163,10001.314896709991,6002.017916749356,0.28396718236802015,2840.045215160405
1281,19015.743212100977,18247.23982531305,768.5033867879065,29515.536911627933,6730.330758401824,0.12771114352169044,3769.4629749620153
1282,10014.664268248785,9627.7619614345,386.90230681427533,14697.67081775891,2544.330238413827,0.1455112413600831,2138.6763282968377
1283,16375.171907529219,16007.153725346328,368.01818218289475,28188.118357406238,8664.021834889292,0.11171106220179788,3148.9246467207818
1284,12338.392283397521,12028.622188645728,309.77009475177266,38886.78562215147,17263.021146491155,0.23877962867314623,9285.372243347565
1285,3068.06518845076,2855.49932200158,212.5658664491803,7087.827187326034,2782.9571993629934,0.17449703187059595,1236.8048080983513
1286,17888.729057795168,17271.337377753865,617.3916800412992,32562.25654807058,8835.781910309532,0.17927951657496666,5837.745619641086
1287,17297.267367378598,17234.225932230416,63.041435148185656,21991.49801478466,4411.540201854983,0.012854534391087358,282.69046782895026
1288,5296.129104817604,5120.982662920079,175.14644189752084,10902.619661959774,3219.636837602144,0.21892479096290912,2386.853733498502
1289,16406.802452109052,16323.875686662319,82.92676544673043,20773.523315558912,4175.513607326882,0.009204373951975986,191.20727708947976
1290,10067.790188543599,9492.275080744983,575.515107798611,33375.52289354294,18113.402733183248,0.15563291762528592,5194.330011343353
1291,3760.2253999434947,3530.6016659629113,229.62373398058418,14481.100248626404,6074.09206676269,0.32088603190507486,4646.782803243737
1292,18965.05685604831,18218.251498601465,746.8053574468574,60711.346500992666,16205.56435247863,0.42069113642141776,25540.725397265334
1293,10735.347954970019,10545.119453564337,190.22850140567314,38232.52866190662,17806.166838943303,0.2534756199864322,9691.013919207327
1294,2859.338202021189,2280.2996263465866,579.0385756746002,13181.37612808899,6049.104155750115,0.3241644682601546,4272.933789821508
1295,16377.397843866725,16022.784548534619,354.6132953321082,39758.678918952086,12685.898126050519,0.26900750426330855,10695.383003424835
1296,19532.97694036008,19155.557678937257,377.41926142281875,71014.13955802696,18787.329753880837,0.46038483516491024,32693.832995387456
1297,17748.261250568612,17046.9445640408,701.3166865278089,42332.58232043121,16304.363558177542,0.19559301843066246,8279.95756431088
1298,6054.712675192836,5268.6913949344935,786.0212802583414,29122.97412466768,10431.337646069458,0.4339159791315633,12636.923854851764
1299,3518.2554794033017,2788.075529418947,730.1799499843542,37146.92763316558,19170.536998191958,0.3892148318562074,14458.13521638863
1300,8591.409158692335,7936.863507757887,654.545650934444,28790.621459025042,11172.992096757305,0.31351251813762276,9026.220245514432
1301,16518.254200314477,16244.561692558109,273.6925077563627,50122.23142195343,13727.13922245898,0.3965673012833221,19876.838082241804
1302,8191.15062442197,7691.003146772648,500.14747764932076,24556.237876393232,11449.374512400645,0.20018183521721383,4915.7127702728885
1303,4555.758350889102,3824.0487879442735,731.7095629448255,28901.63678150112,16426.128235872682,0.27402428047639543,7919.750234550074
1304,7634.2781093982185,7025.724241694599,608.5538677036176,19785.97627004316,11526.107031117528,0.03161790658066033,625.5911499594032
1305,11991.762360291208,11835.728142138352,156.03421815284815,44629.19274226869,17418.651638119823,0.3410050205562651,15218.778811580774
1306,15004.623878286304,14877.647807946025,126.97607034028059,36893.619027794986,12111.45145409,0.26501991374026146,9777.543745615432
1307,1798.034646040258,1301.4310453536004,496.60360068665494,12880.141037567215,6890.43539603008,0.32543673210963026,4191.6710145909165
1308,15744.170272565372,15489.003640528255,255.16663203710226,32940.102826142334,3018.074347703722,0.4304132963289154,14177.85826370482
1309,13723.411476324201,13313.699830146015,409.71164617818795,53678.901463840186,15866.777873264338,0.44875568446864494,24088.71221162933
1310,13979.66358139774,13281.89707732969,697.7665040680527,33458.55765416964,5788.855178450704,0.4091640491285101,13690.038950950377
1311,13007.946779444535,12930.530192931481,77.41658651306022,28655.854249658976,5107.487980856686,0.3678277892601665,10540.419534686944
1312,5275.888821073239,4888.803327900984,387.0854931722557,14918.33908172902,5271.394095322254,0.2929988490210175,4371.056186434396
1313,6528.374952247942,6000.398520769304,527.9764314786385,17743.237280785655,10688.509884829804,0.02966496209917341,526.3524619935906
1314,16964.826618295723,16239.35196798673,725.4746503089737,47902.2884756465,10443.04366489486,0.42783797794499007,20494.418276177446
1315,6889.163248799552,6585.624333980919,303.5389148186301,15577.591104896717,7329.792927443887,0.08721726838777993,1358.6349457193246
1316,5590.735905326856,5230.784186949357,359.9517183774943,10983.316863606451,4679.672224236826,0.06490832904842525,712.90874578848
1317,3655.160531134648,3100.882898629135,554.2776325055073,25985.381010562807,18039.96118079908,0.16510280618438922,4290.259329753124
1318,18119.557125079125,17652.136527326933,467.42059775218445,43556.92659459754,7688.708552923887,0.40748194025133216,17748.66099010608
1319,14448.777133857991,14233.513027381523,215.26410647646367,47902.48994179788,16605.884140485483,0.35171091807184174,16847.82874134503
1320,5445.811268033759,5065.965719077857,379.8455489559042,29532.75131416515,14543.335509206488,0.3231532499269765,9543.604580557745
1321,9672.713301605181,8965.5982541771,707.1150474280729,35039.410938465786,13473.77338596316,0.33941564562322496,11892.924303940497
1322,16438.642765695637,16177.040514659984,261.6022510356606,53916.07011796078,19073.779622351747,0.34133882056991294,18403.64781177045
1323,18451.085769874375,18360.45837931302,90.62739056133732,34204.14895594845,10145.02762253168,0.16395775860317796,5608.035604454368
1324,5058.367607543057,4334.638174178293,723.729433364759,9069.032954724184,2776.9094350907335,0.13604051582112126,1233.7559225874497
1325,4682.281821563873,4415.0697202382635,267.21210132560594,13531.00587758339,3774.3916784630364,0.37501516420845366,5074.332399206615
1326,19017.80791974169,18413.09591421116,604.7120055305214,26282.527093250956,6060.532187379828,0.04581701782859321,1204.1870136739706
1327,6446.022006083419,6061.101555313703,384.920450769715,25124.23303977513,18450.04741406422,0.00908141730696832,228.16364498197368
1328,12028.17484517366,11826.92751889144,201.247326282212,58349.50592087387,18294.75149952725,0.4803224841788467,28026.57968845317
1329,16539.77559531006,16467.17502025305,72.600575056999,38872.24787850538,8581.413965096086,0.3537500172346659,13751.058378249709
1330,14089.383663106546,13934.444554776466,154.93910833006967,34315.71703924586,8812.80111189643,0.3326036371469459,11413.53231566017
1331,15474.270154696422,15164.010525282636,310.25962941377315,24115.67730897108,8123.383383796079,0.021480789776596898,518.0237951236509
1332,18927.25059772811,18515.111415043426,412.1391826846685,33799.37626592547,8106.877544829361,0.20015896458976068,6765.2481656256095
1333,3372.567359155013,2918.6281411209698,453.9392180340412,17154.565722409578,11611.694701605822,0.12651463837223037,2170.3036812879527
1334,9249.134298873132,9079.712734018134,169.42156485499024,17317.803112688875,3294.272459841582,0.27569295829409957,4774.396377883635
1335,15434.240912172469,14998.403197898613,435.83771427385875,21626.068125414316,5212.491270895444,0.04528497544228033,979.3359649982576
1336,11725.43450239128,11297.321507820012,428.1129945712691,29802.88204040731,15869.408203951672,0.0740881154001663,2208.039366251959
1337,9970.975146345314,9437.900492511892,533.0746538334117,38929.78909495505,15083.20772487122,0.3564264432263893,13875.606284228557
1338,10202.777642508203,9909.292685660153,293.484956848041,36292.651614281356,19759.412683270813,0.17442818430780943,6330.461332462954
1339,1836.7077561943888,1119.633824983376,717.0739312110079,19507.199430586767,17357.035448536066,0.01606874664294561,313.4562456820867
1340,12398.361004375065,11636.550098741347,761.8109056336996,19983.050714133413,3215.5345482162675,0.2186430512551798,4369.155187116877
1341,19169.640314857235,18713.667091642856,455.9732232143698,22325.388046996766,1847.535816106938,0.05859750054978152,1308.2119397476197
1342,9881.026017830936,9830.108158162277,50.91785966865301,23418.86374372789,5109.387184549533,0.35990006419605286,8428.450577933672
1343,13683.647968968886,13164.726461647038,518.9215073218429,52821.818277769606,18303.025156992167,0.39444202952398116,20835.145239036894
