simulation_number,Raw influent flow,Final effluent flow,Wastage flow,Total cycle flow,External recycle flow,Split internal ratio,Internal recycle flow
2740,1276.1492330455562,606.4826683941761,669.6665646513766,23828.10704454449,14139.259982532847,0.35305774970153586,8412.697865797965
2741,3516.924056526993,3176.215038266506,340.70901826048106,28635.63563507653,12214.366111157833,0.4506393942315871,12904.345519517088
2742,16228.415932093134,16134.021050679517,94.3948814136024,33977.05955144959,14500.685768054072,0.09559267129520829,3247.957888870691
2743,13556.348783804659,13354.022621369098,202.3261624355515,23576.354848671468,6318.069243063825,0.15701905019417967,3701.9368497708156
2744,7486.373805194423,6834.042555371725,652.3312498226929,19746.364594413844,11198.779023356066,0.05374213468690494,1061.2117867312018
2745,11439.070341477933,10796.671921940046,642.3984195378855,24805.509220489323,8072.516377171015,0.2134172082334479,5293.92253337616
2746,4152.99211846423,3893.007133146159,259.98498531806905,24707.442318608362,9762.934365400057,0.4367718730369719,10791.515878611634
2747,14262.529022287374,14040.561307381216,221.9677149061353,31383.84376956909,6770.484499168127,0.3298139754804022,10350.830294942141
2748,10928.20580278724,10296.151604864848,632.0541979223945,31308.680214055617,4889.621696236245,0.4947782097626204,15490.8527770023
2749,1262.2571957319658,699.7813633159087,562.4758324160564,14085.927244421482,9981.463036761366,0.2017763528588216,2842.207029574741
2750,18825.787696683154,18681.67983100206,144.10786568108307,32191.379789107246,1899.2288825543237,0.3561935933526241,11466.363259871403
2751,8949.1399887757,8752.783295111936,196.35669366375993,26588.2104825073,15824.713797829632,0.06823914395005518,1814.3567244374149
2752,3292.0076671627216,2525.72350552451,766.2841616382111,29783.297780262095,19269.841137671425,0.24246640041308737,7221.4490147440865
2753,14258.232555107383,13573.207193099744,685.0253620076282,39579.43258936911,6010.925726422368,0.48788658866740453,19310.274385125802
2754,18673.69476216362,18541.34177532492,132.35298683869553,44937.47961070477,10098.407183690557,0.35973040432684256,16165.37773503584
2755,3389.4898382092115,2818.6559227456137,570.8339154635974,39400.19876798158,18679.473250497318,0.43987686003146287,17331.23574961708
2756,15168.330235592479,14771.643485832743,396.68674975973454,44330.844333451576,13548.198393618884,0.35222238564016395,15614.315772675502
2757,5302.11500816475,4858.75175762497,443.3632505397784,10392.999732970417,3946.434827868445,0.11011738061530064,1144.4499086162887
2758,17299.49371189627,17049.163397727105,250.3303141691485,53927.00380678525,14367.44716805595,0.412781378704359,22260.063018667643
2759,5193.4984281940415,4517.945695540932,675.5527326531056,14541.395738965484,2564.690617970257,0.466475627863296,6783.206720056538
2760,13795.708599042231,13399.30847675331,396.40012228890805,63982.01639481865,18603.261911002533,0.49362379819141705,31583.046011126615
2761,5003.667034295167,4650.240062683544,353.42697161161493,15224.814664648122,7063.503382910513,0.20740116265581066,3157.6442666511657
2762,11019.852243588086,10292.804956868169,727.0472867199072,23345.864022609832,9637.659980833281,0.1151532373756111,2688.35182457254
2763,9026.170470694415,8763.576507313966,262.5939633804387,29634.262965713955,10936.254416184502,0.32637349947455613,9671.838122827165
2764,13333.488331581875,12599.918021912286,733.5703096695676,18689.71722188266,2376.410063873607,0.15943627234916122,2979.8188486619138
2765,13887.302733918608,13622.929921065514,264.372812853088,22743.05541270428,8104.065978702107,0.03305126374562354,751.6867236039998
2766,1340.3762258636916,1257.2599071070688,83.11631875662285,9108.335697142084,4906.859030815254,0.3141189065384578,2861.1004537428958
2767,12770.575894183465,12227.843046157055,542.7328480264058,18606.478547592735,5170.288293104448,0.03577325914781532,665.6143796016104
2768,11411.157526089455,10980.374486254554,430.78303983489354,22802.802512016984,4611.9855585952555,0.2973169392912219,6779.659459783316
2769,17976.516831963192,17235.53475144643,740.9820805167553,33453.44747107797,10896.292603659538,0.1369257405494263,4580.638074216032
2770,15569.339340451643,15110.375807751887,458.9635326997509,39737.97069779393,13332.518060101485,0.27268914709779946,10836.113351877646
2771,9649.377682968305,8911.571437709368,737.8062452589253,21847.645021309094,2869.6607730350925,0.426984536688265,9328.606603433183
2772,1974.8853666349603,1725.2557420312037,249.62962460375235,22438.73492961254,9392.67430979041,0.4933956976788029,11071.175297479589
2773,1849.2337811508112,1096.8992150472136,752.3345661035947,5867.185596025804,3443.8462634318657,0.09785024658145954,574.105557946687
2774,12966.838962241658,12184.970572610866,781.8683896307791,27511.362635975,13769.659581572245,0.028165239574837166,774.8641204697802
2775,8640.700044095407,7912.717412463325,727.9826316320816,26006.15725741925,13056.446729563788,0.16569193468738655,4309.010514930987
2776,16711.31063399175,16157.854070896972,553.4565630947675,35017.32953522051,17648.16534696501,0.018786515077324827,657.8535899515207
2777,16167.27980693192,16017.806476861133,149.47333007078777,31436.046249388106,7013.779262381139,0.2625962293738442,8254.987222705759
2778,9006.905379413782,8787.838737508106,219.06664190566948,25019.46285562474,11056.81781703668,0.19807538286456938,4955.739690373549
2779,17556.3147181572,16778.48017407432,777.8345440828746,29446.274200226017,6643.812372953451,0.17815996356243174,5246.147144945054
2780,5090.557186161333,4350.977738158815,739.5794480025144,24023.398684914948,8174.980092598187,0.4478076383477758,10757.861449660912
2781,6715.527407009124,6072.993140114028,642.534266895091,20731.201258185592,9115.69335066518,0.23635777108225997,4899.980527659081
2782,6845.392071306422,6790.267311286712,55.124760019709726,27372.78135856059,19385.700737318668,0.041708899156176815,1141.6885784996593
2783,15132.97739746997,14854.757185522985,278.2202119469882,27237.63964541393,10607.00294484948,0.054984916087774255,1497.6593319169172
2784,6546.831112291798,5829.532830335216,717.2982819565807,38043.72466619531,17918.164249097055,0.35692428809200943,13578.729363965467
2785,6052.628962351258,5448.033200552127,604.5957617991264,21706.119323159375,10289.298664423275,0.24712808578213374,5364.191725215932
2786,15460.479842355624,14787.199517967172,673.2803243884414,28320.242355829163,12580.72410739258,0.009852967742833132,279.0384346830163
2787,7060.256567464563,6782.895010672687,277.36155679186567,11747.396954881488,3017.4364800811218,0.14213394895022893,1669.7039210295452
2788,11882.126589603682,11724.051686824423,158.0749027792554,23890.425109100965,7526.562482584317,0.18759549235045184,4481.736066320022
2789,17367.896620546606,17127.294535887486,240.60208465910685,22788.30091854649,1816.208917612501,0.15815990038302385,3604.195407457011
2790,16091.050677556763,15926.38806548727,164.66261206946837,33932.17370062433,12615.992700795667,0.15398749288224747,5225.130362380254
2791,7751.092133780654,7233.5842112560495,517.507922524595,24546.329149804846,6887.760049958289,0.4036235695426173,9907.477007225007
2792,4489.409350614076,3809.9434357421587,679.4659148719173,21218.805232332335,11729.473418971394,0.23563638146538973,4999.922490506957
2793,15331.107343023012,14610.85127093864,720.2560720843566,35357.826308194155,8576.03983574,0.3238513325163113,11450.679181724106
2794,17031.640094927974,16345.32155699703,686.3185379309401,44350.720550717204,15994.480154736602,0.25534196975341394,11324.600360611132
2795,16642.78829601545,16506.915892026744,135.87240398870003,49860.44851698952,19161.424477461776,0.281911539335295,14056.235812947256
2796,11726.958390208409,11329.20234345604,397.75604675236184,19446.999062384628,6426.370474631144,0.06652287136138933,1293.6702183779325
2797,9539.449577872052,9360.402816554539,179.04676131750045,31036.597989678947,19630.5398664299,0.060142177213956274,1866.6085783996434
2798,11424.126560252891,11122.778619213135,301.3479410397438,24190.199551322934,1779.0648437705872,0.45419253975888707,10987.008191619469
2799,7696.030207474987,7524.889070224859,171.1411372501273,39720.71213308426,17790.969176640414,0.3583448539643376,14233.712810872368
2800,5052.126171936572,4458.366531680054,593.759640256516,15487.929517869014,10394.076796554902,0.00269413447532335,41.72656490730832
2801,5844.148848993018,5521.205027201746,322.9438217912641,26602.454259526796,11160.922886786453,0.36077056863701923,9597.38256536376
2802,7891.387660024623,7783.516488743,107.8711712816158,36432.29695965414,18667.021698601453,0.27102017883733487,9873.887651005143
2803,12719.657237766762,12435.049655751933,284.60758201482565,30554.782921122725,10472.32605925792,0.24097044556526281,7362.799664353106
2804,18699.82961171612,17953.08983284145,746.7397788746429,48461.507352333116,12740.096781298638,0.3512391986494902,17021.581034016905
2805,16747.901687677975,16127.558058857801,620.3436288201578,21328.72655681052,3095.5644384973502,0.06963662120229396,1485.260453560351
2806,9488.722685451448,9051.991732455715,436.73095299571895,27992.582482063983,13258.600301605855,0.18738033642877058,5245.25952945401
2807,15271.342609691776,14737.922391640044,533.420218051718,22523.99804069284,5480.593772983458,0.07867438442056865,1772.0616824649849
2808,12866.999832014659,12542.39614933844,324.60368267620464,21046.822603604458,7657.619768371914,0.02481148979586473,522.2030248001963
2809,18465.161028443297,18408.802784571017,56.35824387226036,34526.64407973988,12902.127964104751,0.09150484230155394,3159.3551251960484
2810,6020.009984015068,5566.102455280714,453.9075287343494,19152.781831666365,4797.812434342843,0.43518270639310375,8334.959447218149
2811,10083.17861022613,10017.939742224062,65.23886800206544,34933.71476042344,19125.62069776437,0.16387937917934914,5724.915494213655
2812,18735.43517423484,17982.683131579834,752.7520426549855,39312.35340853067,10042.597208961517,0.26796465109007556,10534.321079037114
2813,10125.915163050415,9435.21169529596,690.7034677544464,16757.38769329567,4523.150915626309,0.12581445688099907,2108.3216337880876
2814,2467.398626072112,2228.521927559535,238.87669851257445,12254.563463587776,6397.927836422289,0.27656937951469623,3389.237018032886
2815,12907.911900644564,12853.666681178325,54.245219466230594,21462.117251331645,8116.480344918685,0.02039523976616768,437.7250276773507
2816,18491.504346771264,18386.856747634767,104.64759913648413,63764.93157590496,19219.821007045506,0.4085883202876058,26053.60632990636
2817,8174.107141732436,7418.25160917868,755.8555325537471,31596.868196624688,16882.48552908905,0.20699125991539666,6540.275565647486
2818,12261.009062560088,11550.851389195528,710.1576733645538,28437.62237131525,14931.305660000304,0.04379085075862791,1245.3076784948223
2819,1028.9625776389569,824.3005302211232,204.66204741783335,16375.94527467702,10117.175276655276,0.3193591178425502,5229.807444442383
2820,9977.508688837546,9463.41296531101,514.0957235265342,20890.964156542006,2550.499256613322,0.40031451728680695,8362.956245927671
2821,8309.012041549202,8110.072561775693,198.93947977350808,22293.528848559745,3566.269069371552,0.4673216084678125,10418.247779490746
2822,12187.343102467436,11425.291406739572,762.051695727853,20528.129170463668,3836.988060678726,0.21939641895501122,4503.798033615268
2823,17163.251464159206,16957.117393659737,206.13407049946193,55352.83422499181,15267.148295941668,0.4141149200612078,22922.434559368205
2824,2615.564643579388,2046.0328617755572,569.5317818038249,37513.990726362266,18801.142734262176,0.42910079877805757,16097.283414231048
2825,14689.291203632134,14501.892315845147,187.39888778697465,32474.46314416937,7087.14872609263,0.32942879454005214,10698.023262872666
2826,18508.48218257922,17997.174423297947,511.3077592812629,34979.65333023827,12848.275828443662,0.10357150541178232,3622.8953582365184
2827,15583.937323423233,14851.068959565453,732.8683638577669,18305.205623889546,2532.9289392038872,0.010288842607800809,188.3393797579269
2828,15605.3362786068,15086.033475919943,519.3028026868457,28559.995758399145,9576.231298716617,0.11829232182718963,3378.4282134674086
2829,2157.7971419886953,1445.2345136086872,712.5626283800084,25359.911465482768,14656.047842431515,0.3369911806693202,8546.066519312291
2830,4376.667187963496,4206.200498620138,170.4666893433587,20880.361111686238,6817.209775169575,0.46390405403536034,9686.484187502092
2831,6283.57433503533,5571.69585019059,711.8784848447352,25499.226095543727,15897.956961271777,0.13010962812379837,3317.69482854977
2832,3809.0652868276925,3403.934267147233,405.13101968045413,21696.21854715109,13275.073174470155,0.21257529728170385,4612.080113406627
2833,8258.109041209937,8097.024362086806,161.08467912312625,33033.817961897774,15001.466249728726,0.29588595285191793,9774.242717874538
2834,5429.821914187342,5107.824896507678,321.9970176796635,16340.524654804603,3715.1693332635427,0.44034898362816893,7195.53343655142
2835,6676.697784895344,6144.32215961032,532.3756252850194,32546.26267169111,19645.133822636875,0.19124872061329468,6224.4311044015
2836,2496.502696952074,2093.862262105419,402.6404348466575,23074.632432902323,17277.70320561487,0.14303268158256358,3300.4265572612976
2837,9289.43133907596,8904.625283571388,384.8060555045655,21455.64327301103,10917.144278328378,0.05821627723618666,1249.067678388611
2838,1469.2860968625846,950.968882030897,518.317214831687,15301.184506337184,9065.10099007568,0.31153126953837285,4766.79744162387
2839,7554.801353216449,6915.299112274706,639.5022409417311,20915.43058069803,10978.886479889898,0.11387490969012723,2381.7427711949285
2840,17694.427679858898,17209.065953012596,485.36172684629133,33006.42686478786,14718.623622412544,0.017977577456464257,593.3755961270848
2841,6372.013608856148,6293.532802060203,78.48080679593926,13553.696833158418,5141.7365841051815,0.15050850545514355,2039.9466561521585
2842,4790.57686017507,4476.360908282397,314.2159518926694,7256.280905683174,1763.557596379512,0.09676395739240844,702.1464571622411
2843,12031.456823956554,11410.233999915567,621.2228240409861,28485.94788367783,5325.499292128762,0.39068356936983883,11128.99181434317
2844,4624.426976051822,3925.33209655299,699.0948794988294,7943.342618605033,3051.76412925852,0.03363212869759724,267.15152151448257
2845,11332.835594571809,10612.10234751807,720.7332470537372,26198.915948547743,13147.354673000902,0.06560293221862182,1718.7257090133426
2846,7039.689154565602,6736.041487300514,303.6476672650879,16788.867393911627,5933.347725214023,0.2272833801942265,3815.8305358590687
2847,2635.3744745221147,2521.5961495849656,113.7783249371465,6203.277073264019,2271.126392200601,0.20904695976480817,1296.7762143840905
2848,5017.479904286107,4948.639443609365,68.84046067674561,11906.946079429354,5538.356260603181,0.11347241496131516,1351.1099279710595
2849,14836.528065477838,14557.372392716668,279.15567276115615,61585.65908609323,19871.840703793016,0.43642125094147516,26877.290426098414
2850,6869.5610690578305,6687.574022014947,181.98704704287712,46513.3095652034,18632.01567326116,0.4517359238852484,21011.732907721813
2851,10967.403928153622,10436.783905853903,530.6200222997048,20019.793551772716,5357.008138484283,0.1845863942401835,3695.381509686509
2852,2044.6118263929852,1561.917438387296,482.694388005689,18094.127557852877,13354.84802823042,0.1489249875523349,2694.6677244897937
2853,14576.35895640297,14110.355136438873,466.00381996408544,27198.412428695578,12205.790969471389,0.015304662767024487,416.26253044236563
2854,5816.838989478623,5354.383963597997,462.4550258806182,24520.70389136446,8314.607041892974,0.4236932973270962,10389.257902540869
2855,14323.52013765674,13743.731319980947,579.7888176757805,32605.10629083827,11235.515228909822,0.2161032966439583,7046.070965865334
2856,7203.952022726286,6786.903960678765,417.0480620475156,22663.99114350409,4780.013715962466,0.47123321571454174,10680.025447677308
2857,11045.251005123224,10893.635083291414,151.6159218318032,34885.95725386893,7138.229460363641,0.47877364240637776,16702.47685531259
2858,16992.326608551815,16601.48454694939,390.84206160240666,53098.9465607625,16631.437859223493,0.3667715351716098,19475.182176841503
2859,18328.433718670974,17990.056855339644,338.37686333131376,29019.731685968763,7552.256907298032,0.108169197530425,3139.04109253926
2860,15036.222391981055,14288.815061087747,747.4073308932832,45696.31748889744,15060.384646881826,0.34137784734012855,15599.710519416238
2861,8025.340328590471,7971.7053672706425,53.63496131982268,18477.5872429771,9799.815835242724,0.03530932307568828,652.4310982978056
2862,9281.967820369564,8831.349019892943,450.61880047660975,44850.140266713264,16697.19703809943,0.420756219286565,18870.975485673036
2863,3895.246250201572,3138.315259398878,756.9309908026914,21585.94816673366,12802.306529407308,0.2264619265714854,4888.395415030255
2864,18661.50924674177,18365.08300558532,296.4262411564421,27495.39071792009,4127.312842697782,0.17117664208744734,4706.568661654543
2865,11688.933020574717,11145.497549242968,543.4354713317455,26108.363603721213,7736.181572323954,0.2559811537165179,6683.249045913535
2866,6472.749666183934,6072.091245308326,400.65842087559554,25846.607579053652,12713.095128094994,0.2577035609121593,6660.762819594511
2867,1230.7420401728914,495.977743003593,734.7642971692987,11573.301094045724,10153.514332592089,0.016334555829650654,189.04473304623093
2868,9894.128363290389,9185.175353621647,708.9530096687262,34454.51099699692,17239.13257541929,0.21249032074145163,7321.250102038457
2869,15236.908026959534,15136.775991361845,100.1320355976751,25101.230979408036,7880.186796434855,0.07904537362102192,1984.1361832693105
2870,2758.240809821898,2324.297531955768,433.94327786612666,34144.7372507973,18027.719749040425,0.39123969904813877,13358.77674802393
2871,6275.747388749956,5567.640042314881,708.1073464350717,28075.976501866946,15891.381848525934,0.21045919069899904,5908.847300150932
2872,3842.488232467628,3397.358900498389,445.12933196923916,11037.725738003162,6234.591008713369,0.08703301120740495,960.6465089121156
2873,1289.252196721085,1033.5143418476184,255.73785487346626,27735.397372051466,16258.050083221311,0.367331860552712,10188.095135947839
2874,2365.0846835548864,2129.798547781915,235.28613577296827,9766.804449425683,5082.5691076641815,0.23745234994541045,2319.150671014736
2875,19049.745831480705,18788.785296088645,260.9605353920296,40544.68378334571,2846.751119380523,0.459941603507811,18648.1869075591
2876,1018.7959400980562,254.11256869953792,764.6833713985185,13484.794752363818,11035.548009178106,0.1060787978490884,1430.450818172647
2877,6798.2157414433095,6054.491865432234,743.7238760110741,15031.278277598994,6566.079262765043,0.11090096648042327,1666.9832902968328
2878,4928.751264015325,4656.276979107881,272.4742849074418,10812.598075239683,1529.1253099598123,0.4027451572484915,4354.721519368368
2879,12328.936046729961,11543.438278694826,785.4977680351271,31084.092531096234,18626.808068788592,0.004129071695864163,128.34844679065267
2880,17796.538725217768,17352.465834707902,444.07289050985435,39819.38043196804,14702.743997206215,0.183832537572249,7320.097758332311
2881,9799.1780618398,9615.473532161439,183.70452967835973,26057.146492734755,5036.8904417159065,0.43063341637829955,11221.07803494419
2882,15405.963760014765,15244.158449260234,161.8053107545241,28889.85877458553,11572.655719976645,0.06615606321915637,1911.2393255306165
2883,5861.790449237986,5708.996158356006,152.79429088197284,16266.292823403917,2713.723487093981,0.4728046511171103,7690.778917926335
2884,17187.304290182656,16614.723034853865,572.581255328773,24911.585490710117,7210.347253061452,0.020630319678739288,513.9339729023526
2885,14502.725873722455,14219.64586643173,283.0800072907065,19130.536553376194,2485.309945360993,0.11199376177691006,2142.5007558359903
2886,16548.639586044395,15760.056756772616,788.582829271761,29030.037252394064,5433.9430976175645,0.24276422852957064,7047.454607068952
2887,13625.575711583484,12826.522524133732,799.0531874497482,22026.35566624915,4484.96773878553,0.17777848942604108,3915.8122426689715
2888,14545.963733933353,14125.420775665869,420.54295826748466,25936.77334542485,7129.942790950723,0.1642789868165751,4260.866851575977
2889,19809.36838228948,19107.913632795873,701.4547494935916,36565.590889201856,11937.699779756647,0.13177751669108856,4818.522769271179
2890,9383.825002328254,9320.181212192976,63.643790135275104,28327.637693775087,11470.38408698431,0.2638211033895151,7473.428642941806
2891,6821.895351884482,6574.700947355521,247.19440452895623,8321.837862495546,1209.7098663209908,0.03487602827734922,290.23265291263056
2892,14038.378546418366,13666.166504483164,372.21204193519026,59594.67553429263,19078.95060489594,0.4442904706702718,26477.346490219017
2893,15647.228426033516,15429.3152191468,217.91320688670686,44226.86990421978,6893.746607134684,0.490333025200351,21685.894957827586
2894,9746.703761327282,9516.412649800428,230.29111152684908,21266.470537657016,9271.169272729492,0.10573440105564624,2248.597527381175
2895,2866.5686251378334,2091.025540674131,775.5430844637003,19002.168231400425,15575.034736006517,0.0295000487540117,560.5648898358488
2896,8198.96192051117,8072.388284402401,126.57363610877015,19353.78298679789,3295.5419517081846,0.40608490543133074,7859.279147165322
2897,6309.103989497,5752.696112473896,556.4078770231006,25518.983410466724,9171.065155107146,0.3933861365051124,10038.814307930494
2898,12486.309952925962,12179.88099704962,306.42895587633564,24643.16702070246,6497.953129757027,0.22963379495454683,5658.903970008368
2899,13408.792697596014,13248.48958429332,160.3031133026928,31812.0115294475,5624.574939000224,0.4016924208905946,12778.643946021253
2900,19615.18752495991,19066.93074409786,548.2567808620358,40315.64130384082,15320.590192206766,0.13344358301147125,5379.863633198105
2901,9847.881909877515,9585.655470860276,262.2264390172353,28029.12969969944,9520.590130616603,0.3089877488178778,8660.657699767737
2902,15913.90530066854,15792.769648375417,121.13565229311232,58109.549107385326,15718.453324993738,0.4556426774350504,26477.19058847194
2903,11913.220702166465,11604.492274163835,308.7284280026253,20149.839001523862,7369.976927912977,0.04300984199073343,866.6413924998496
2904,5605.446477543895,4978.242164506867,627.2043130370217,26747.983815697033,8406.087536213872,0.47616485475861825,12736.449853001091
2905,4527.5257686723035,3820.370514609237,707.1552540630615,30302.790492725497,13441.823160061665,0.40700679355767877,12333.441615092928
2906,17771.99086387424,17631.40391147366,140.58695240056934,36988.67344888812,3171.2803121487464,0.43379231569430965,16045.402338192163
2907,3529.6694501417765,3043.2299889455235,486.43946119625036,34082.46355316232,16143.763248954901,0.4227696412165949,14409.030913110462
2908,6513.172075846141,6365.269056688852,147.90301915728423,33754.92633011601,14794.837452476871,0.3687437120679726,12446.916855265607
2909,2234.5172080272287,1517.992338719531,716.5248693076959,14553.13983025161,11527.617157141378,0.05435290864119086,791.0054804726117
2910,9943.224720554825,9691.486673044186,251.73804751062653,11089.730366174284,1026.3188858184703,0.010837663939721175,120.18677101222141
2911,15545.652280039178,15406.282738749265,139.36954128989734,35447.023509927145,11611.961251732053,0.2338534859289789,8289.41002442254
2912,5417.844499871529,4905.073528889589,512.7709709819376,34552.926222971735,17686.73242018063,0.3313279246914065,11448.349354593523
2913,7455.145897218829,7123.273400228785,331.8724969900386,17029.64429998539,6573.511274109839,0.17622136392413895,3000.9871493293167
2914,8285.349838742794,7539.945597027966,745.4042417148208,45569.20671650432,18246.704465690775,0.417763525621021,19037.15249033655
2915,11058.423176680348,10773.465451120876,284.9577255594686,21993.4372352229,4947.504560210625,0.27224073510148095,5987.509528552684
2916,2058.8019766171883,1566.1357300731565,492.6662465440289,28570.92796755999,17797.253430613313,0.3050258850113464,8714.872601440264
2917,11089.357641370148,10328.553121516448,760.8045198536987,15252.860345024332,2768.1007694841564,0.09148460799210582,1395.4019509588006
2918,9415.361671156035,9073.923336829133,341.4383343268912,33729.35730956494,13231.151999845337,0.3285815253037763,11082.84368879953
2919,2545.7866283717754,2132.7480163497316,413.0386120220402,6638.977789285025,3717.326562184271,0.05661483097210869,375.8646057663767
2920,17548.65778949989,16756.479224214912,792.1785652849655,33367.0330894722,3008.656378855382,0.38390344506013674,12809.718975275691
2921,4536.833571527979,3813.2276242746793,723.6059472532958,12246.601958762201,2801.0485178750523,0.4008230118146104,4908.719889798206
2922,4590.681234529793,4316.943514655822,273.73771987397026,29231.137919980894,17861.42476630936,0.231911325755782,6779.03195719873
2923,16834.97309901338,16698.376457667087,136.59664134627064,40291.77074810095,5195.613519805091,0.45322366901521555,18261.18420297213
2924,17582.849266876485,17325.794808176877,257.05445869958913,20660.999187926776,2443.56465641682,0.030714162443086897,634.5852859491624
2925,8203.41452719043,7976.569100804922,226.8454263855023,24236.287560101617,9017.944150872547,0.2894390854572578,7014.92891614731
2926,17446.39412176313,17113.02937671415,333.3647450489634,45160.144367350695,9731.43950752069,0.3981898427283957,17982.31081310738
2927,19598.68666950268,19044.147093844836,554.5395756578268,45533.260759987366,14218.860111258085,0.2573001324573511,11715.714040534343
2928,19573.047016882345,19488.48532603488,84.56169084745794,24039.21456143765,1389.5977880157318,0.12798129376132128,3076.5697841068827
2929,5962.2054074606685,5355.753602851428,606.4518046092346,16702.07374232293,6750.654891586927,0.2388453985727994,3989.2134652184086
2930,6171.500515307033,5706.925582311873,464.57493299515545,28760.6926243622,15409.688123290929,0.249629037391242,7179.504024092868
2931,1589.7095958879715,1215.8618956035007,373.84770028446786,28756.376572933415,17444.435805584377,0.33808957729981776,9722.23121490557
2932,2390.499943204022,1975.6109456295417,414.8889975744785,42998.35538699818,19688.3160721355,0.4865195244416871,20919.53945539767
2933,8624.476844254135,8327.310685262839,297.16615899129897,28050.346251024628,13651.514526692847,0.20585681390357388,5774.354915399163
2934,8316.53211075859,7543.762419583338,772.7696911752408,20545.432712486578,12096.17230291772,0.006460234798317776,132.72831948929345
2935,4129.509850877343,3539.868280553204,589.6415703241373,12857.282247300649,3828.7548244363725,0.38103057011700514,4899.01759275901
2936,7089.7513678308715,6868.576976239054,221.17439159180768,24896.719556991826,5552.865323884146,0.4921974906020165,12254.102914305146
2937,14008.522486795806,13487.511797680647,521.0106891151551,28550.99273562727,11550.418972993371,0.10479675197617433,2992.0513077314
2938,17403.22222525143,17210.02807028176,193.19415496966474,31573.246397275092,8688.395939928247,0.17361623808636129,5481.628270301933
2939,3785.139775593225,3583.0414474516256,202.09832814159762,11476.003334588526,2274.307110528036,0.4719897948807523,5416.556470201698
2940,13155.079505815187,12734.633398870934,420.4461069442428,31505.696666407162,18345.764141196112,0.00015403725088016472,4.853050906411527
2941,1705.3534987686503,931.0766013040932,774.2768974645574,9861.69155835014,5665.709396041523,0.25255592903762847,2490.628676733851
2942,12154.352165990183,11806.858255564015,347.4939104261642,43653.75318773413,17503.87349696299,0.32060307640093544,13995.527589034624
2943,19220.358548002903,19076.826519307124,143.53202869576904,38586.307973133764,14664.592633526117,0.12184002764567257,4701.356835544695
2944,1161.5871596056995,364.5810098581658,797.0061497475341,24511.17511840979,16833.14748768384,0.2658558989583927,6516.440504507663
2945,11117.724428060716,10747.392507938737,370.3319201219679,21375.243639271783,8447.190951319408,0.08469275540517664,1810.3282832447385
2946,5066.111863611957,4812.392575820721,253.7192877912321,14243.309074104434,6264.248129563231,0.2045135073610491,2912.9490988343982
2947,10864.935452549877,10367.966147602707,496.969304947159,34284.63128562513,13314.30139226161,0.2947499826062083,10105.394489427083
2948,4637.932673138766,3861.1967144888617,776.7359586498965,37709.95404230205,16913.433583323545,0.42849661936536454,16158.5878518235
2949,19358.662054232478,19070.059376182475,288.60267804999705,71473.60396423539,19742.669484802787,0.45292626509882533,32372.272555847212
2950,1939.5322164698864,1472.0507696107265,467.48144685915895,29769.744213176124,15469.814551623871,0.4151999891682437,12360.397495988222
2951,18161.179581923156,17700.99325870887,460.186323214269,38250.902661187,14681.78628316787,0.14138063308592924,5407.93684064528
2952,5698.68499383116,5516.0087905289065,182.67620330224898,21984.602543895748,9478.076346214384,0.3096640574803146,6807.841235696436
2953,18019.84861737327,17355.97500918036,663.8736081928955,47158.90301671405,17743.370967088194,0.24164437148532977,11395.683494438319
2954,3744.897422598744,3221.4168974561744,523.4805251425657,8931.973106687949,2581.504575875946,0.2917128260489579,2605.5711208239222
2955,10453.592358675465,10403.28653697887,50.30582169658522,33256.09612098588,6180.849188313394,0.49980775093935975,16621.654640483648
2956,5449.022136359594,5112.507195908205,336.51494045137946,30389.55749936892,10251.243572389016,0.4833664268166757,14689.291849442565
2957,5320.136268746913,4735.21431332098,584.9219554259273,9987.549843572155,1983.658487510923,0.26871005795571523,2683.7551009717577
2958,3244.8538515502637,2735.741134373498,509.1127171767597,35033.611852622395,18994.685434277,0.36519422135662727,12794.07262198305
2959,2215.389241820939,1983.2450688375125,232.14417298342755,14238.850293715186,9398.887848449098,0.1843247989511097,2624.573220901671
2960,7390.618436603546,7310.171513063973,80.44692353956546,37096.98120784175,12068.817680556334,0.4754442154999538,17637.545161402617
2961,12230.941628712359,11805.398116927698,425.5435117846547,36307.352601351246,13714.255319121688,0.2854010261667743,10362.155704325207
2962,4354.425412819786,4257.224127794812,97.20128502496814,13820.114703186673,8752.618962975805,0.05159655737493805,713.0703419630598
2963,8738.315760921298,8631.873453287108,106.44230763417627,37135.698752756565,11007.679638540887,0.4682745706821862,17389.703423134357
2964,8400.686590171608,7841.97762872957,558.7089614420253,24396.238070851894,15346.703432888467,0.026596234645016183,648.8480728546297
2965,15794.418081274613,15050.03998599006,744.3780952845291,38984.53772116121,13206.452887251111,0.25609298904680305,9983.666805040595
2966,10619.12999580444,10180.66843275795,438.46156304648645,25489.73867277046,11177.695173479173,0.14487843819762505,3692.9135332951732
2967,6003.061347925258,5388.135064122185,614.926283803069,25537.733283529353,16935.106164867633,0.10179312969607963,2599.5657991683647
2968,8984.942459428465,8270.125688118016,714.8167713104312,20740.638957858668,4245.8062030330875,0.3620857742809434,7509.890327910321
2969,15848.037725736944,15416.484805199074,431.552920537863,36231.531880522576,14303.450229700202,0.16781084447013098,6080.0439686230475
